State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,30/10/2014,3600,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,05/11/2014,3600,4200,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,14/11/2014,3000,3500,3300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Large,18/11/2014,3000,3200,3100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,24/11/2014,3200,3400,3300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,27/11/2014,3400,3800,3600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,04/12/2014,2800,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,09/12/2014,3000,3400,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,12/12/2014,2800,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,19/12/2014,2400,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,23/12/2014,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,12/01/2015,2600,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,20/01/2015,2600,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,24/01/2015,2600,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Medium,28/01/2015,2600,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/02/2015,2400,2600,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/02/2015,2300,2600,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/02/2015,1800,2000,1900,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,02/03/2015,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/03/2015,1200,1400,1300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,25/03/2015,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,26/03/2015,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,20/04/2015,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,23/04/2015,1800,2000,1900,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,25/04/2015,1600,1800,1700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,Large,29/04/2015,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/05/2015,2000,3000,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/05/2015,2000,2600,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,22/05/2015,1800,2600,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/05/2015,2000,2800,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/06/2015,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,09/07/2015,2600,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,14/07/2015,2300,2600,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,17/07/2015,2400,2600,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/07/2015,2800,3300,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,25/07/2015,2800,3300,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/08/2015,2600,3200,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/08/2015,2400,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,31/08/2015,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,02/09/2015,2400,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,05/09/2015,2400,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/09/2015,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,09/09/2015,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,11/09/2015,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,15/09/2015,2400,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,18/09/2015,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,22/09/2015,2400,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/09/2015,2400,3200,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,15/10/2015,2600,3200,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,17/10/2015,2600,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,19/10/2015,2600,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,19/11/2015,2800,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/11/2015,3600,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/12/2015,3400,3800,3600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/12/2015,3400,3800,3600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,08/12/2015,3800,4200,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,09/12/2015,3800,4200,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,22/12/2015,3800,4200,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,31/12/2015,5000,6000,5500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/01/2018,4000,5000,4500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/01/2018,4000,5000,4500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/01/2018,2000,3000,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,19/01/2018,2000,2600,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/01/2018,100,1600,1300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/02/2018,1000,1200,1100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/02/2018,1200,1600,1400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/02/2018,1000,1500,1300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/02/2018,1000,1600,1300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,23/02/2018,1300,1600,1400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/02/2018,1200,1500,1300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,02/03/2018,1400,1600,1500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,26/03/2018,1200,1600,1400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/03/2018,1400,1600,1500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,13/04/2018,1000,1500,1200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/05/2018,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,05/06/2018,2000,2600,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,08/06/2018,2200,2600,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,11/06/2018,2300,2700,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,15/06/2018,2000,2600,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/06/2018,2000,2600,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,02/07/2018,2200,2600,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/07/2018,2300,2600,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/07/2018,2500,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,23/07/2018,3000,3500,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,09/08/2018,4000,6000,5000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,20/08/2018,4000,5000,4500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,31/08/2018,3500,4500,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,05/09/2018,3500,4500,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,06/09/2018,3500,4500,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,14/09/2018,3500,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,18/09/2018,3500,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/10/2018,3000,4000,3500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,05/10/2018,3000,4000,3500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,23/10/2018,3000,4000,3500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,25/10/2018,3000,4000,3500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,26/10/2018,3000,3500,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,02/11/2018,3200,3600,3400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,20/11/2018,3000,4000,3500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,24/11/2018,3500,4500,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,11/12/2018,3000,3500,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,18/12/2018,2400,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,20/12/2018,2200,2600,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,26/12/2018,2000,2600,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/01/2016,3800,4500,4200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/02/2016,2600,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,20/02/2016,2500,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/02/2016,2600,3000,2800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/03/2016,2600,2800,2700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,05/03/2016,2600,2800,2700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,22/03/2016,2200,2400,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,24/03/2016,2000,2200,2100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,29/03/2016,2000,2400,2200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/03/2016,2000,2400,2200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/04/2016,2000,2200,2100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,02/05/2016,2800,3500,3300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,19/05/2016,3400,3600,3500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/05/2016,3000,3400,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,31/05/2016,3000,3400,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,01/06/2016,3000,3400,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,13/06/2016,2300,2500,2400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,18/06/2016,2200,2500,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,22/06/2016,2400,2800,2600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,20/07/2016,3000,3200,3100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,25/07/2016,3000,3200,3100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/08/2016,3000,3400,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,10/08/2016,4000,4600,4400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/08/2016,3300,3600,3400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/09/2016,2800,3000,2900,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,08/09/2016,3400,4000,3600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/09/2016,3000,3200,3100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/09/2016,2800,3200,3000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/10/2016,2400,2600,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,14/10/2016,2400,2600,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/10/2016,2400,2600,2500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,09/11/2016,1600,1800,1700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,14/11/2016,1800,2400,2200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,15/11/2016,2000,2500,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/11/2016,2000,2400,2200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,18/11/2016,2200,2500,2300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/11/2016,1600,1800,1700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,01/12/2016,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,02/12/2016,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/12/2016,1600,2000,1800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,23/12/2016,600,800,700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/12/2016,700,1000,800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,31/12/2016,600,800,700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/01/2017,600,800,700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,05/01/2017,600,800,700,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/01/2017,600,1000,800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,09/01/2017,800,1200,1000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,10/01/2017,1000,1200,1100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/01/2017,1000,1200,1100,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,10/02/2017,1200,1600,1400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,13/03/2017,2000,2400,2200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,15/03/2017,3000,3800,3500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/03/2017,2800,3500,3300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,07/04/2017,3000,3500,3300,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,17/04/2017,4500,5500,4800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/04/2017,5000,6000,5500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,27/04/2017,5000,7000,6000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/04/2017,5000,6500,5500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,06/05/2017,5500,7000,6500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,19/05/2017,4000,5000,4500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,22/05/2017,5000,7000,6000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,25/05/2017,4500,6500,5500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/05/2017,4000,6000,5000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,03/06/2017,5000,7000,6000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,17/06/2017,5000,6000,5500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/06/2017,5000,6500,6000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/06/2017,4500,6000,5000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,30/06/2017,4000,6000,5000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,04/07/2017,4500,5000,4800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,11/07/2017,3500,5000,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,12/07/2017,3500,4500,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,14/07/2017,3500,4500,4000,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,24/07/2017,4000,5000,4500,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,01/08/2017,3500,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,08/08/2017,3500,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,11/08/2017,3500,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,14/08/2017,3500,4000,3800,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,16/08/2017,3000,3800,3400,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,21/08/2017,3400,3800,3600,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,28/08/2017,3000,3500,3200,153
Karnataka,Bangalore,"Binny Mill (F&V), Bangalore",Carrot,Carrot,FAQ,29/08/2017,3000,3500,3200,153
